Similar to ImplicitAttn3_Block but slower.

num_parallel=2

----------------------------------------------------------------------------------------------------
Training for epoch 1/25 started
----------------------------------------------------------------------------------------------------
Train completion:0.13%, time:1 m:55 s, avg loss: 12.41, avg acc:0.0000%, last loss: 12.42
Train completion:36.43%, time:502 m:9 s, avg loss: 11.16, avg acc:0.0770%, last loss: 10.54
Train completion:36.56%, time:503 m:55 s, avg loss: 11.16, avg acc:0.0767%, last loss: 10.44
Train completion:36.70%, time:505 m:41 s, avg loss: 11.16, avg acc:0.0764%, last loss: 10.35
Train completion:36.83%, time:507 m:25 s, avg loss: 11.16, avg acc:0.0762%, last loss: 10.31
Train completion:36.96%, time:509 m:8 s, avg loss: 11.15, avg acc:0.0759%, last loss: 10.41
Train completion:37.09%, time:510 m:57 s, avg loss: 11.15, avg acc:0.0756%, last loss: 10.67
Train completion:37.22%, time:512 m:40 s, avg loss: 11.15, avg acc:0.0754%, last loss: 10.26
Train completion:37.36%, time:514 m:22 s, avg loss: 11.15, avg acc:0.1104%, last loss: 10.53
Train completion:37.49%, time:516 m:7 s, avg loss: 11.14, avg acc:0.1100%, last loss: 10.89
Train completion:37.62%, time:517 m:49 s, avg loss: 11.14, avg acc:0.1096%, last loss: 10.35
Train completion:37.75%, time:519 m:33 s, avg loss: 11.14, avg acc:0.1093%, last loss: 10.52
Train completion:37.88%, time:521 m:16 s, avg loss: 11.14, avg acc:0.1089%, last loss: 10.30
Train completion:38.02%, time:522 m:56 s, avg loss: 11.14, avg acc:0.1085%, last loss: 10.54
Train completion:38.15%, time:524 m:35 s, avg loss: 11.13, avg acc:0.1081%, last loss: 10.41
Train completion:38.28%, time:526 m:20 s, avg loss: 11.13, avg acc:0.1078%, last loss: 10.18
Train completion:38.41%, time:528 m:4 s, avg loss: 11.13, avg acc:0.1074%, last loss: 10.31
Train completion:38.54%, time:529 m:46 s, avg loss: 11.13, avg acc:0.1070%, last loss: 10.58
Train completion:38.68%, time:531 m:25 s, avg loss: 11.12, avg acc:0.1067%, last loss: 10.62
Train completion:38.81%, time:533 m:6 s, avg loss: 11.12, avg acc:0.1063%, last loss: 10.31
Train completion:38.94%, time:534 m:50 s, avg loss: 11.12, avg acc:0.1059%, last loss: 10.47
Train completion:39.07%, time:536 m:33 s, avg loss: 11.12, avg acc:0.1056%, last loss: 10.50
Train completion:39.21%, time:538 m:16 s, avg loss: 11.12, avg acc:0.1052%, last loss: 10.47
Train completion:39.34%, time:540 m:0 s, avg loss: 11.11, avg acc:0.1049%, last loss: 10.50
Train completion:39.47%, time:541 m:43 s, avg loss: 11.11, avg acc:0.1045%, last loss: 10.36
Train completion:39.60%, time:543 m:26 s, avg loss: 11.11, avg acc:0.1042%, last loss: 10.26
Train completion:39.73%, time:545 m:6 s, avg loss: 11.11, avg acc:0.1038%, last loss: 10.72
Train completion:39.87%, time:546 m:48 s, avg loss: 11.10, avg acc:0.1035%, last loss: 10.31
Train completion:40.00%, time:548 m:32 s, avg loss: 11.10, avg acc:0.1031%, last loss: 10.28
Train completion:40.13%, time:550 m:14 s, avg loss: 11.10, avg acc:0.1028%, last loss: 10.37
Train completion:40.26%, time:551 m:56 s, avg loss: 11.10, avg acc:0.1025%, last loss: 10.79
Train completion:40.39%, time:553 m:40 s, avg loss: 11.10, avg acc:0.1021%, last loss: 10.39
Train completion:40.53%, time:555 m:27 s, avg loss: 11.09, avg acc:0.1018%, last loss: 10.36
Train completion:40.66%, time:557 m:11 s, avg loss: 11.09, avg acc:0.1015%, last loss: 10.53
Train completion:40.79%, time:558 m:54 s, avg loss: 11.09, avg acc:0.1011%, last loss: 10.26
Train completion:40.92%, time:560 m:37 s, avg loss: 11.09, avg acc:0.1008%, last loss: 10.32
Train completion:41.05%, time:562 m:19 s, avg loss: 11.09, avg acc:0.1005%, last loss: 10.37
Train completion:41.19%, time:564 m:1 s, avg loss: 11.08, avg acc:0.1002%, last loss: 10.35
Train completion:41.32%, time:565 m:43 s, avg loss: 11.08, avg acc:0.0998%, last loss: 10.51
Train completion:41.45%, time:567 m:27 s, avg loss: 11.08, avg acc:0.0995%, last loss: 10.41
Train completion:41.58%, time:569 m:12 s, avg loss: 11.08, avg acc:0.0992%, last loss: 10.42
Train completion:41.71%, time:570 m:56 s, avg loss: 11.08, avg acc:0.0989%, last loss: 10.21
Train completion:41.85%, time:572 m:37 s, avg loss: 11.07, avg acc:0.0986%, last loss: 10.45
Train completion:41.98%, time:574 m:23 s, avg loss: 11.07, avg acc:0.0983%, last loss: 10.48
Train completion:42.11%, time:576 m:3 s, avg loss: 11.07, avg acc:0.0980%, last loss: 10.42
Train completion:42.24%, time:577 m:43 s, avg loss: 11.07, avg acc:0.0977%, last loss: 10.68
Train completion:42.37%, time:579 m:26 s, avg loss: 11.07, avg acc:0.0974%, last loss: 10.48
Train completion:42.51%, time:581 m:4 s, avg loss: 11.06, avg acc:0.0970%, last loss: 10.25
Train completion:42.64%, time:582 m:46 s, avg loss: 11.06, avg acc:0.0967%, last loss: 10.30
Train completion:42.77%, time:584 m:28 s, avg loss: 11.06, avg acc:0.0965%, last loss: 10.43
Train completion:42.90%, time:586 m:10 s, avg loss: 11.06, avg acc:0.0962%, last loss: 10.43
Train completion:43.03%, time:587 m:52 s, avg loss: 11.06, avg acc:0.0959%, last loss: 10.87
Train completion:43.17%, time:589 m:38 s, avg loss: 11.05, avg acc:0.0956%, last loss: 10.40
Train completion:43.30%, time:591 m:18 s, avg loss: 11.05, avg acc:0.0953%, last loss: 10.25
Train completion:43.43%, time:593 m:0 s, avg loss: 11.05, avg acc:0.0950%, last loss: 10.38
Train completion:43.56%, time:594 m:43 s, avg loss: 11.05, avg acc:0.0947%, last loss: 10.28
Train completion:43.69%, time:596 m:28 s, avg loss: 11.05, avg acc:0.0944%, last loss: 10.50
Train completion:43.83%, time:598 m:14 s, avg loss: 11.04, avg acc:0.0941%, last loss: 10.57
Train completion:43.96%, time:599 m:59 s, avg loss: 11.04, avg acc:0.0938%, last loss: 10.42
Train completion:44.09%, time:601 m:42 s, avg loss: 11.04, avg acc:0.0936%, last loss: 10.48
Train completion:44.22%, time:603 m:24 s, avg loss: 11.04, avg acc:0.0933%, last loss: 10.21
Train completion:44.35%, time:605 m:5 s, avg loss: 11.04, avg acc:0.0930%, last loss: 10.48
Train completion:44.49%, time:606 m:47 s, avg loss: 11.03, avg acc:0.0927%, last loss: 10.37
Train completion:44.62%, time:608 m:32 s, avg loss: 11.03, avg acc:0.0925%, last loss: 10.57
Train completion:44.75%, time:610 m:17 s, avg loss: 11.03, avg acc:0.0922%, last loss: 10.52
Train completion:44.88%, time:612 m:1 s, avg loss: 11.03, avg acc:0.0919%, last loss: 10.27
Train completion:45.01%, time:613 m:41 s, avg loss: 11.03, avg acc:0.0916%, last loss: 10.45
Train completion:45.15%, time:615 m:19 s, avg loss: 11.02, avg acc:0.0914%, last loss: 10.42
Train completion:45.28%, time:617 m:0 s, avg loss: 11.02, avg acc:0.0911%, last loss: 10.36
Train completion:45.41%, time:618 m:40 s, avg loss: 11.02, avg acc:0.0908%, last loss: 10.38
Train completion:45.54%, time:620 m:20 s, avg loss: 11.02, avg acc:0.0906%, last loss: 10.57
Train completion:45.67%, time:622 m:2 s, avg loss: 11.02, avg acc:0.0903%, last loss: 10.22
Train completion:45.81%, time:623 m:43 s, avg loss: 11.02, avg acc:0.0901%, last loss: 10.46
Train completion:45.94%, time:625 m:23 s, avg loss: 11.01, avg acc:0.0898%, last loss: 10.62
Train completion:46.07%, time:627 m:0 s, avg loss: 11.01, avg acc:0.0895%, last loss: 10.24
Train completion:46.20%, time:628 m:38 s, avg loss: 11.01, avg acc:0.0893%, last loss: 10.41
Train completion:46.33%, time:630 m:18 s, avg loss: 11.01, avg acc:0.0890%, last loss: 10.40
Train completion:46.47%, time:631 m:59 s, avg loss: 11.01, avg acc:0.0888%, last loss: 10.22
Train completion:46.60%, time:633 m:42 s, avg loss: 11.01, avg acc:0.0885%, last loss: 10.28
Train completion:46.73%, time:635 m:27 s, avg loss: 11.00, avg acc:0.0883%, last loss: 10.69
Train completion:46.86%, time:637 m:9 s, avg loss: 11.00, avg acc:0.0880%, last loss: 10.23
Train completion:46.99%, time:638 m:47 s, avg loss: 11.00, avg acc:0.0878%, last loss: 10.48
Train completion:47.13%, time:640 m:27 s, avg loss: 11.00, avg acc:0.0875%, last loss: 10.39
Train completion:47.26%, time:642 m:10 s, avg loss: 11.00, avg acc:0.0873%, last loss: 10.23
Train completion:47.39%, time:643 m:53 s, avg loss: 10.99, avg acc:0.0870%, last loss: 10.36
Train completion:47.52%, time:645 m:33 s, avg loss: 10.99, avg acc:0.0868%, last loss: 10.53
Train completion:47.65%, time:647 m:15 s, avg loss: 10.99, avg acc:0.0866%, last loss: 10.58
Train completion:47.79%, time:648 m:54 s, avg loss: 10.99, avg acc:0.0863%, last loss: 10.20
Train completion:47.92%, time:650 m:38 s, avg loss: 10.99, avg acc:0.0861%, last loss: 10.18
Train completion:48.05%, time:652 m:20 s, avg loss: 10.99, avg acc:0.0859%, last loss: 10.36
Train completion:48.18%, time:654 m:4 s, avg loss: 10.98, avg acc:0.0856%, last loss: 10.44
Train completion:48.31%, time:655 m:50 s, avg loss: 10.98, avg acc:0.0854%, last loss: 10.30
Train completion:48.45%, time:657 m:35 s, avg loss: 10.98, avg acc:0.0851%, last loss: 10.52
Train completion:48.58%, time:659 m:17 s, avg loss: 10.98, avg acc:0.0849%, last loss: 10.46
Train completion:48.71%, time:660 m:59 s, avg loss: 10.98, avg acc:0.0847%, last loss: 10.38
Train completion:48.84%, time:662 m:42 s, avg loss: 10.98, avg acc:0.0845%, last loss: 10.21
Train completion:48.97%, time:664 m:25 s, avg loss: 10.97, avg acc:0.0842%, last loss: 10.23
Train completion:49.11%, time:666 m:8 s, avg loss: 10.97, avg acc:0.0840%, last loss: 10.29
Train completion:49.24%, time:667 m:52 s, avg loss: 10.97, avg acc:0.0838%, last loss: 10.10
Train completion:49.37%, time:669 m:33 s, avg loss: 10.97, avg acc:0.0836%, last loss: 10.47
Train completion:49.50%, time:671 m:13 s, avg loss: 10.97, avg acc:0.0833%, last loss: 10.45
Train completion:49.63%, time:672 m:53 s, avg loss: 10.97, avg acc:0.0831%, last loss: 10.22
Train completion:49.77%, time:674 m:32 s, avg loss: 10.96, avg acc:0.0829%, last loss: 10.42
Train completion:49.90%, time:676 m:11 s, avg loss: 10.96, avg acc:0.0827%, last loss: 10.66
Train completion:50.03%, time:677 m:51 s, avg loss: 10.96, avg acc:0.0825%, last loss: 10.69
Train completion:50.16%, time:679 m:30 s, avg loss: 10.96, avg acc:0.0822%, last loss: 10.42
Train completion:50.29%, time:681 m:7 s, avg loss: 10.96, avg acc:0.0820%, last loss: 10.33
Train completion:50.43%, time:682 m:48 s, avg loss: 10.96, avg acc:0.0818%, last loss: 10.38
Train completion:50.56%, time:684 m:30 s, avg loss: 10.96, avg acc:0.0816%, last loss: 10.50
Train completion:50.69%, time:686 m:13 s, avg loss: 10.95, avg acc:0.0814%, last loss: 10.48
Train completion:50.82%, time:687 m:56 s, avg loss: 10.95, avg acc:0.0812%, last loss: 10.15
Train completion:50.95%, time:689 m:38 s, avg loss: 10.95, avg acc:0.0810%, last loss: 10.29
Train completion:51.09%, time:691 m:20 s, avg loss: 10.95, avg acc:0.0807%, last loss: 10.73
Train completion:51.22%, time:693 m:1 s, avg loss: 10.95, avg acc:0.0805%, last loss: 10.26
Train completion:51.35%, time:694 m:43 s, avg loss: 10.95, avg acc:0.0803%, last loss: 10.12
Train completion:51.48%, time:696 m:25 s, avg loss: 10.94, avg acc:0.0801%, last loss: 10.37
Train completion:51.61%, time:698 m:10 s, avg loss: 10.94, avg acc:0.0799%, last loss: 10.49
Train completion:51.75%, time:699 m:51 s, avg loss: 10.94, avg acc:0.0797%, last loss: 10.43
Train completion:51.88%, time:701 m:31 s, avg loss: 10.94, avg acc:0.0795%, last loss: 10.51
Train completion:52.01%, time:703 m:13 s, avg loss: 10.94, avg acc:0.0793%, last loss: 10.31
Train completion:52.14%, time:705 m:4 s, avg loss: 10.94, avg acc:0.0791%, last loss: 10.36
Train completion:52.27%, time:706 m:50 s, avg loss: 10.94, avg acc:0.0789%, last loss: 10.40
Train completion:52.41%, time:708 m:36 s, avg loss: 10.93, avg acc:0.0787%, last loss: 10.38
Train completion:52.54%, time:710 m:24 s, avg loss: 10.93, avg acc:0.0785%, last loss: 10.25
Train completion:52.67%, time:712 m:7 s, avg loss: 10.93, avg acc:0.0783%, last loss: 10.51
Train completion:52.80%, time:713 m:51 s, avg loss: 10.93, avg acc:0.0781%, last loss: 10.22
Train completion:52.93%, time:715 m:35 s, avg loss: 10.93, avg acc:0.0779%, last loss: 10.30
Train completion:53.07%, time:717 m:19 s, avg loss: 10.93, avg acc:0.0777%, last loss: 10.41
Train completion:53.20%, time:719 m:3 s, avg loss: 10.93, avg acc:0.0775%, last loss: 10.39
Train completion:53.33%, time:720 m:47 s, avg loss: 10.92, avg acc:0.0774%, last loss: 10.47
Train completion:53.46%, time:722 m:31 s, avg loss: 10.92, avg acc:0.0772%, last loss: 10.73
Train completion:53.59%, time:724 m:15 s, avg loss: 10.92, avg acc:0.0770%, last loss: 10.59
Train completion:53.73%, time:726 m:0 s, avg loss: 10.92, avg acc:0.0768%, last loss: 10.24
Train completion:53.86%, time:727 m:50 s, avg loss: 10.92, avg acc:0.0766%, last loss: 10.36
Train completion:53.99%, time:729 m:31 s, avg loss: 10.92, avg acc:0.0764%, last loss: 10.49
Train completion:54.12%, time:731 m:12 s, avg loss: 10.92, avg acc:0.0762%, last loss: 10.25
Train completion:54.25%, time:732 m:54 s, avg loss: 10.91, avg acc:0.0760%, last loss: 10.28
Train completion:54.39%, time:734 m:35 s, avg loss: 10.91, avg acc:0.0758%, last loss: 10.43
Train completion:54.52%, time:736 m:14 s, avg loss: 10.91, avg acc:0.0757%, last loss: 10.25
Train completion:54.65%, time:737 m:52 s, avg loss: 10.91, avg acc:0.0755%, last loss: 10.24
Train completion:54.78%, time:739 m:35 s, avg loss: 10.91, avg acc:0.0753%, last loss: 10.41
Train completion:54.91%, time:741 m:16 s, avg loss: 10.91, avg acc:0.0751%, last loss: 10.33
Train completion:55.05%, time:743 m:1 s, avg loss: 10.91, avg acc:0.0749%, last loss: 10.26
Train completion:55.18%, time:744 m:44 s, avg loss: 10.90, avg acc:0.0748%, last loss: 10.29
Train completion:55.31%, time:746 m:26 s, avg loss: 10.90, avg acc:0.0746%, last loss: 10.40
Train completion:55.44%, time:748 m:9 s, avg loss: 10.90, avg acc:0.0744%, last loss: 10.36
Train completion:55.57%, time:749 m:48 s, avg loss: 10.90, avg acc:0.0742%, last loss: 10.45
Train completion:55.71%, time:751 m:27 s, avg loss: 10.90, avg acc:0.0741%, last loss: 10.29
Train completion:55.84%, time:753 m:10 s, avg loss: 10.90, avg acc:0.0739%, last loss: 10.34
Train completion:55.97%, time:754 m:54 s, avg loss: 10.90, avg acc:0.0737%, last loss: 10.15
Train completion:56.10%, time:756 m:33 s, avg loss: 10.89, avg acc:0.0735%, last loss: 10.58
Train completion:56.23%, time:758 m:14 s, avg loss: 10.89, avg acc:0.0734%, last loss: 10.38
Train completion:56.37%, time:759 m:56 s, avg loss: 10.89, avg acc:0.0732%, last loss: 10.55
Train completion:56.50%, time:761 m:37 s, avg loss: 10.89, avg acc:0.0730%, last loss: 10.32
Train completion:56.63%, time:763 m:16 s, avg loss: 10.89, avg acc:0.0728%, last loss: 10.45
Train completion:56.76%, time:764 m:57 s, avg loss: 10.89, avg acc:0.0727%, last loss: 10.39
Train completion:56.89%, time:766 m:36 s, avg loss: 10.89, avg acc:0.0725%, last loss: 10.38
Train completion:57.03%, time:768 m:21 s, avg loss: 10.89, avg acc:0.0723%, last loss: 10.29
Train completion:57.16%, time:770 m:2 s, avg loss: 10.88, avg acc:0.0722%, last loss: 10.27
Train completion:57.29%, time:771 m:41 s, avg loss: 10.88, avg acc:0.0720%, last loss: 10.25
Train completion:57.42%, time:773 m:22 s, avg loss: 10.88, avg acc:0.0718%, last loss: 10.20
Train completion:57.55%, time:774 m:58 s, avg loss: 10.88, avg acc:0.0717%, last loss: 10.40
Train completion:57.69%, time:776 m:34 s, avg loss: 10.88, avg acc:0.0715%, last loss: 10.50
Train completion:57.82%, time:778 m:14 s, avg loss: 10.88, avg acc:0.0713%, last loss: 10.32
Train completion:57.95%, time:779 m:57 s, avg loss: 10.88, avg acc:0.0712%, last loss: 10.29
Train completion:58.08%, time:781 m:41 s, avg loss: 10.88, avg acc:0.0710%, last loss: 10.28
Train completion:58.21%, time:783 m:22 s, avg loss: 10.87, avg acc:0.0709%, last loss: 10.29
Train completion:58.35%, time:785 m:1 s, avg loss: 10.87, avg acc:0.0707%, last loss: 10.38
Train completion:58.48%, time:786 m:41 s, avg loss: 10.87, avg acc:0.0705%, last loss: 10.24
Train completion:58.61%, time:788 m:21 s, avg loss: 10.87, avg acc:0.0704%, last loss: 10.20
Train completion:58.74%, time:790 m:1 s, avg loss: 10.87, avg acc:0.0702%, last loss: 10.28
Train completion:58.87%, time:791 m:41 s, avg loss: 10.87, avg acc:0.0701%, last loss: 10.30
Train completion:59.01%, time:793 m:25 s, avg loss: 10.87, avg acc:0.0699%, last loss: 10.28
Train completion:59.14%, time:795 m:14 s, avg loss: 10.87, avg acc:0.0698%, last loss: 10.29
Train completion:59.27%, time:797 m:6 s, avg loss: 10.86, avg acc:0.0696%, last loss: 10.40
