Better than ViTm_ImplicitAttn5(sine)_Layer_scale_init_Block but slower. 

----------------------------------------------------------------------------------------------------
Training for epoch 1/25 started
----------------------------------------------------------------------------------------------------
Train completion:0.13%, time:0 m:13 s, avg loss: 12.42, avg acc:0.0000%, last loss: 12.42
Train completion:36.43%, time:242 m:40 s, avg loss: 11.14, avg acc:0.0351%, last loss: 10.51
Train completion:36.56%, time:243 m:30 s, avg loss: 11.13, avg acc:0.0350%, last loss: 10.32
Train completion:36.70%, time:244 m:19 s, avg loss: 11.13, avg acc:0.0348%, last loss: 10.13
Train completion:36.83%, time:245 m:8 s, avg loss: 11.13, avg acc:0.0347%, last loss: 10.26
Train completion:36.96%, time:245 m:58 s, avg loss: 11.13, avg acc:0.0346%, last loss: 10.29
Train completion:37.09%, time:246 m:48 s, avg loss: 11.12, avg acc:0.0345%, last loss: 10.37
Train completion:37.22%, time:247 m:39 s, avg loss: 11.12, avg acc:0.0344%, last loss: 10.31
Train completion:37.36%, time:248 m:29 s, avg loss: 11.12, avg acc:0.0342%, last loss: 10.44
Train completion:37.49%, time:249 m:20 s, avg loss: 11.12, avg acc:0.0341%, last loss: 10.43
Train completion:37.62%, time:250 m:10 s, avg loss: 11.11, avg acc:0.0340%, last loss: 10.48
Train completion:37.75%, time:250 m:59 s, avg loss: 11.11, avg acc:0.0339%, last loss: 10.51
Train completion:37.88%, time:251 m:47 s, avg loss: 11.11, avg acc:0.0338%, last loss: 10.45
Train completion:38.02%, time:252 m:36 s, avg loss: 11.11, avg acc:0.0336%, last loss: 10.44
Train completion:38.15%, time:253 m:25 s, avg loss: 11.10, avg acc:0.0335%, last loss: 10.45
Train completion:38.28%, time:254 m:12 s, avg loss: 11.10, avg acc:0.0334%, last loss: 10.31
Train completion:38.41%, time:255 m:1 s, avg loss: 11.10, avg acc:0.0333%, last loss: 10.27
Train completion:38.54%, time:255 m:49 s, avg loss: 11.10, avg acc:0.0332%, last loss: 10.37
Train completion:38.68%, time:256 m:37 s, avg loss: 11.09, avg acc:0.0331%, last loss: 10.26
Train completion:38.81%, time:257 m:25 s, avg loss: 11.09, avg acc:0.0330%, last loss: 10.50
Train completion:38.94%, time:258 m:13 s, avg loss: 11.09, avg acc:0.0328%, last loss: 10.38
Train completion:39.07%, time:259 m:3 s, avg loss: 11.09, avg acc:0.0327%, last loss: 10.24
Train completion:39.21%, time:259 m:51 s, avg loss: 11.09, avg acc:0.0326%, last loss: 10.38
Train completion:39.34%, time:260 m:40 s, avg loss: 11.08, avg acc:0.0325%, last loss: 10.34
Train completion:39.47%, time:261 m:29 s, avg loss: 11.08, avg acc:0.0324%, last loss: 10.29
Train completion:39.60%, time:262 m:17 s, avg loss: 11.08, avg acc:0.0323%, last loss: 10.28
Train completion:39.73%, time:263 m:6 s, avg loss: 11.08, avg acc:0.0322%, last loss: 10.84
Train completion:39.87%, time:263 m:55 s, avg loss: 11.07, avg acc:0.0321%, last loss: 10.15
Train completion:40.00%, time:264 m:44 s, avg loss: 11.07, avg acc:0.0320%, last loss: 10.37
Train completion:40.13%, time:265 m:34 s, avg loss: 11.07, avg acc:0.0319%, last loss: 10.40
Train completion:40.26%, time:266 m:23 s, avg loss: 11.07, avg acc:0.0318%, last loss: 10.40
Train completion:40.39%, time:267 m:12 s, avg loss: 11.06, avg acc:0.0317%, last loss: 10.16
Train completion:40.53%, time:268 m:0 s, avg loss: 11.06, avg acc:0.0316%, last loss: 10.24
Train completion:40.66%, time:268 m:49 s, avg loss: 11.06, avg acc:0.0315%, last loss: 10.29
Train completion:40.79%, time:269 m:37 s, avg loss: 11.06, avg acc:0.0314%, last loss: 10.21
Train completion:40.92%, time:270 m:26 s, avg loss: 11.06, avg acc:0.0312%, last loss: 10.42
Train completion:41.05%, time:271 m:15 s, avg loss: 11.05, avg acc:0.0311%, last loss: 10.26
Train completion:41.19%, time:272 m:4 s, avg loss: 11.05, avg acc:0.0310%, last loss: 10.14
Train completion:41.32%, time:272 m:52 s, avg loss: 11.05, avg acc:0.0310%, last loss: 10.48
Train completion:41.45%, time:273 m:40 s, avg loss: 11.05, avg acc:0.0309%, last loss: 10.44
Train completion:41.58%, time:274 m:28 s, avg loss: 11.04, avg acc:0.0308%, last loss: 10.33
Train completion:41.71%, time:275 m:15 s, avg loss: 11.04, avg acc:0.0307%, last loss: 10.27
Train completion:41.85%, time:276 m:2 s, avg loss: 11.04, avg acc:0.0306%, last loss: 10.36
Train completion:41.98%, time:276 m:50 s, avg loss: 11.04, avg acc:0.0305%, last loss: 10.23
Train completion:42.11%, time:277 m:37 s, avg loss: 11.04, avg acc:0.0304%, last loss: 10.53
Train completion:42.24%, time:278 m:25 s, avg loss: 11.03, avg acc:0.0303%, last loss: 10.37
Train completion:42.37%, time:279 m:12 s, avg loss: 11.03, avg acc:0.0302%, last loss: 10.25
Train completion:42.51%, time:279 m:59 s, avg loss: 11.03, avg acc:0.0301%, last loss: 10.37
Train completion:42.64%, time:280 m:46 s, avg loss: 11.03, avg acc:0.0300%, last loss: 10.25
Train completion:42.77%, time:281 m:34 s, avg loss: 11.02, avg acc:0.0299%, last loss: 10.36
Train completion:42.90%, time:282 m:22 s, avg loss: 11.02, avg acc:0.0298%, last loss: 10.58
Train completion:43.03%, time:283 m:9 s, avg loss: 11.02, avg acc:0.0297%, last loss: 10.61
Train completion:43.17%, time:283 m:56 s, avg loss: 11.02, avg acc:0.0296%, last loss: 10.58
Train completion:43.30%, time:284 m:43 s, avg loss: 11.02, avg acc:0.0295%, last loss: 10.58
Train completion:43.43%, time:285 m:32 s, avg loss: 11.01, avg acc:0.0332%, last loss: 10.26
Train completion:43.56%, time:286 m:20 s, avg loss: 11.01, avg acc:0.0331%, last loss: 10.33
Train completion:43.69%, time:287 m:7 s, avg loss: 11.01, avg acc:0.0330%, last loss: 10.35
Train completion:43.83%, time:287 m:55 s, avg loss: 11.01, avg acc:0.0329%, last loss: 10.46
Train completion:43.96%, time:288 m:42 s, avg loss: 11.01, avg acc:0.0357%, last loss: 10.60
Train completion:44.09%, time:289 m:30 s, avg loss: 11.00, avg acc:0.0356%, last loss: 10.28
Train completion:44.22%, time:290 m:19 s, avg loss: 11.00, avg acc:0.0354%, last loss: 10.35
Train completion:44.35%, time:291 m:7 s, avg loss: 11.00, avg acc:0.0353%, last loss: 10.33
Train completion:44.49%, time:291 m:55 s, avg loss: 11.00, avg acc:0.0352%, last loss: 10.42
Train completion:44.62%, time:292 m:43 s, avg loss: 11.00, avg acc:0.0351%, last loss: 10.27
Train completion:44.75%, time:293 m:32 s, avg loss: 11.00, avg acc:0.0350%, last loss: 10.42
Train completion:44.88%, time:294 m:20 s, avg loss: 10.99, avg acc:0.0349%, last loss: 10.56
Train completion:45.01%, time:295 m:7 s, avg loss: 10.99, avg acc:0.0348%, last loss: 10.15
Train completion:45.15%, time:295 m:56 s, avg loss: 10.99, avg acc:0.0347%, last loss: 10.18
Train completion:45.28%, time:296 m:45 s, avg loss: 10.99, avg acc:0.0346%, last loss: 10.28
Train completion:45.41%, time:297 m:34 s, avg loss: 10.99, avg acc:0.0345%, last loss: 10.26
Train completion:45.54%, time:298 m:23 s, avg loss: 10.98, avg acc:0.0344%, last loss: 10.44
Train completion:45.67%, time:299 m:14 s, avg loss: 10.98, avg acc:0.0343%, last loss: 10.14
Train completion:45.81%, time:300 m:6 s, avg loss: 10.98, avg acc:0.0342%, last loss: 10.29
Train completion:45.94%, time:300 m:58 s, avg loss: 10.98, avg acc:0.0341%, last loss: 10.17
Train completion:46.07%, time:301 m:49 s, avg loss: 10.98, avg acc:0.0340%, last loss: 10.21
Train completion:46.20%, time:302 m:41 s, avg loss: 10.97, avg acc:0.0339%, last loss: 10.36
Train completion:46.33%, time:303 m:32 s, avg loss: 10.97, avg acc:0.0338%, last loss: 10.44
Train completion:46.47%, time:304 m:21 s, avg loss: 10.97, avg acc:0.0337%, last loss: 10.26
Train completion:46.60%, time:305 m:12 s, avg loss: 10.97, avg acc:0.0336%, last loss: 10.23
Train completion:46.73%, time:306 m:4 s, avg loss: 10.97, avg acc:0.0335%, last loss: 10.36
Train completion:46.86%, time:306 m:55 s, avg loss: 10.96, avg acc:0.0335%, last loss: 10.20
Train completion:46.99%, time:307 m:45 s, avg loss: 10.96, avg acc:0.0334%, last loss: 10.15
Train completion:47.13%, time:308 m:37 s, avg loss: 10.96, avg acc:0.0333%, last loss: 10.57
Train completion:47.26%, time:309 m:29 s, avg loss: 10.96, avg acc:0.0332%, last loss: 10.20
Train completion:47.39%, time:310 m:19 s, avg loss: 10.96, avg acc:0.0331%, last loss: 10.06
Train completion:47.52%, time:311 m:11 s, avg loss: 10.96, avg acc:0.0330%, last loss: 10.34
Train completion:47.65%, time:312 m:4 s, avg loss: 10.95, avg acc:0.0329%, last loss: 10.40
Train completion:47.79%, time:312 m:55 s, avg loss: 10.95, avg acc:0.0328%, last loss: 10.20
Train completion:47.92%, time:313 m:46 s, avg loss: 10.95, avg acc:0.0327%, last loss: 10.31
Train completion:48.05%, time:314 m:38 s, avg loss: 10.95, avg acc:0.0326%, last loss: 10.29
Train completion:48.18%, time:315 m:29 s, avg loss: 10.95, avg acc:0.0325%, last loss: 10.16
Train completion:48.31%, time:316 m:24 s, avg loss: 10.94, avg acc:0.0324%, last loss: 10.41
Train completion:48.45%, time:317 m:17 s, avg loss: 10.94, avg acc:0.0324%, last loss: 10.25
Train completion:48.58%, time:318 m:9 s, avg loss: 10.94, avg acc:0.0323%, last loss: 10.30
Train completion:48.71%, time:319 m:3 s, avg loss: 10.94, avg acc:0.0381%, last loss: 10.06
Train completion:48.84%, time:319 m:56 s, avg loss: 10.94, avg acc:0.0380%, last loss: 9.98
Train completion:48.97%, time:320 m:49 s, avg loss: 10.93, avg acc:0.0379%, last loss: 10.49
Train completion:49.11%, time:321 m:42 s, avg loss: 10.93, avg acc:0.0378%, last loss: 10.32
Train completion:49.24%, time:322 m:36 s, avg loss: 10.93, avg acc:0.0377%, last loss: 10.23
Train completion:49.37%, time:323 m:29 s, avg loss: 10.93, avg acc:0.0376%, last loss: 10.09
Train completion:49.50%, time:324 m:23 s, avg loss: 10.93, avg acc:0.0375%, last loss: 10.31
Train completion:49.63%, time:325 m:15 s, avg loss: 10.93, avg acc:0.0374%, last loss: 10.26
Train completion:49.77%, time:326 m:6 s, avg loss: 10.92, avg acc:0.0373%, last loss: 10.37
Train completion:49.90%, time:326 m:56 s, avg loss: 10.92, avg acc:0.0372%, last loss: 10.37
Train completion:50.03%, time:327 m:48 s, avg loss: 10.92, avg acc:0.0371%, last loss: 10.37
Train completion:50.16%, time:328 m:39 s, avg loss: 10.92, avg acc:0.0370%, last loss: 10.40
Train completion:50.29%, time:329 m:30 s, avg loss: 10.92, avg acc:0.0369%, last loss: 10.04
Train completion:50.43%, time:330 m:21 s, avg loss: 10.92, avg acc:0.0368%, last loss: 10.59
Train completion:50.56%, time:331 m:10 s, avg loss: 10.91, avg acc:0.0367%, last loss: 10.79
Train completion:50.69%, time:332 m:0 s, avg loss: 10.91, avg acc:0.0366%, last loss: 10.00
Train completion:50.82%, time:332 m:51 s, avg loss: 10.91, avg acc:0.0365%, last loss: 9.93
Train completion:50.95%, time:333 m:42 s, avg loss: 10.91, avg acc:0.0364%, last loss: 10.11
Train completion:51.09%, time:334 m:31 s, avg loss: 10.91, avg acc:0.0444%, last loss: 10.32
Train completion:51.22%, time:335 m:22 s, avg loss: 10.91, avg acc:0.0443%, last loss: 10.37
Train completion:51.35%, time:336 m:11 s, avg loss: 10.90, avg acc:0.0442%, last loss: 10.71
Train completion:51.48%, time:337 m:2 s, avg loss: 10.90, avg acc:0.0441%, last loss: 10.41
Train completion:51.61%, time:337 m:52 s, avg loss: 10.90, avg acc:0.0440%, last loss: 10.38
Train completion:51.75%, time:338 m:42 s, avg loss: 10.90, avg acc:0.0438%, last loss: 10.20
Train completion:51.88%, time:339 m:31 s, avg loss: 10.90, avg acc:0.0437%, last loss: 10.11
Train completion:52.01%, time:340 m:22 s, avg loss: 10.90, avg acc:0.0436%, last loss: 10.07
Train completion:52.14%, time:341 m:12 s, avg loss: 10.89, avg acc:0.0435%, last loss: 10.16
Train completion:52.27%, time:342 m:0 s, avg loss: 10.89, avg acc:0.0434%, last loss: 10.05
Train completion:52.41%, time:342 m:49 s, avg loss: 10.89, avg acc:0.0433%, last loss: 10.23
Train completion:52.54%, time:343 m:37 s, avg loss: 10.89, avg acc:0.0432%, last loss: 10.36
Train completion:52.67%, time:344 m:26 s, avg loss: 10.89, avg acc:0.0439%, last loss: 10.14
Train completion:52.80%, time:345 m:15 s, avg loss: 10.89, avg acc:0.0437%, last loss: 10.35
Train completion:52.93%, time:346 m:2 s, avg loss: 10.88, avg acc:0.0436%, last loss: 10.32
Train completion:53.07%, time:346 m:49 s, avg loss: 10.88, avg acc:0.0435%, last loss: 10.37
Train completion:53.20%, time:347 m:39 s, avg loss: 10.88, avg acc:0.0434%, last loss: 10.03
Train completion:53.33%, time:348 m:27 s, avg loss: 10.88, avg acc:0.0433%, last loss: 10.34
Train completion:53.46%, time:349 m:15 s, avg loss: 10.88, avg acc:0.0432%, last loss: 10.29
Train completion:53.59%, time:350 m:4 s, avg loss: 10.88, avg acc:0.0431%, last loss: 10.31
Train completion:53.73%, time:350 m:53 s, avg loss: 10.88, avg acc:0.0430%, last loss: 10.27
Train completion:53.86%, time:351 m:43 s, avg loss: 10.87, avg acc:0.0429%, last loss: 10.21
Train completion:53.99%, time:352 m:31 s, avg loss: 10.87, avg acc:0.0428%, last loss: 10.15
Train completion:54.12%, time:353 m:20 s, avg loss: 10.87, avg acc:0.0427%, last loss: 10.36
Train completion:54.25%, time:354 m:7 s, avg loss: 10.87, avg acc:0.0426%, last loss: 10.37
Train completion:54.39%, time:354 m:53 s, avg loss: 10.87, avg acc:0.0425%, last loss: 10.13
Train completion:54.52%, time:355 m:39 s, avg loss: 10.87, avg acc:0.0424%, last loss: 9.97
Train completion:54.65%, time:356 m:25 s, avg loss: 10.86, avg acc:0.0423%, last loss: 10.28
Train completion:54.78%, time:357 m:11 s, avg loss: 10.86, avg acc:0.0422%, last loss: 10.41
Train completion:54.91%, time:357 m:57 s, avg loss: 10.86, avg acc:0.0421%, last loss: 10.14
Train completion:55.05%, time:358 m:42 s, avg loss: 10.86, avg acc:0.0420%, last loss: 10.21
Train completion:55.18%, time:359 m:25 s, avg loss: 10.86, avg acc:0.0419%, last loss: 10.31
Train completion:55.31%, time:360 m:11 s, avg loss: 10.86, avg acc:0.0418%, last loss: 10.05
Train completion:55.44%, time:360 m:56 s, avg loss: 10.86, avg acc:0.0417%, last loss: 10.19
Train completion:55.57%, time:361 m:41 s, avg loss: 10.85, avg acc:0.0416%, last loss: 10.01
Train completion:55.71%, time:362 m:27 s, avg loss: 10.85, avg acc:0.0415%, last loss: 10.14
Train completion:55.84%, time:363 m:11 s, avg loss: 10.85, avg acc:0.0414%, last loss: 10.33
Train completion:55.97%, time:363 m:57 s, avg loss: 10.85, avg acc:0.0413%, last loss: 9.91
Train completion:56.10%, time:364 m:41 s, avg loss: 10.85, avg acc:0.0412%, last loss: 10.12
Train completion:56.23%, time:365 m:27 s, avg loss: 10.85, avg acc:0.0411%, last loss: 10.20
Train completion:56.37%, time:366 m:15 s, avg loss: 10.84, avg acc:0.0410%, last loss: 10.28
Train completion:56.50%, time:367 m:1 s, avg loss: 10.84, avg acc:0.0409%, last loss: 10.23
Train completion:56.63%, time:367 m:46 s, avg loss: 10.84, avg acc:0.0408%, last loss: 10.05
Train completion:56.76%, time:368 m:31 s, avg loss: 10.84, avg acc:0.0407%, last loss: 10.12
Train completion:56.89%, time:369 m:18 s, avg loss: 10.84, avg acc:0.0406%, last loss: 10.18
Train completion:57.03%, time:370 m:5 s, avg loss: 10.84, avg acc:0.0405%, last loss: 10.10
Train completion:57.16%, time:370 m:52 s, avg loss: 10.84, avg acc:0.0404%, last loss: 10.35
Train completion:57.29%, time:371 m:39 s, avg loss: 10.83, avg acc:0.0403%, last loss: 10.14
Train completion:57.42%, time:372 m:28 s, avg loss: 10.83, avg acc:0.0402%, last loss: 10.31
Train completion:57.55%, time:373 m:22 s, avg loss: 10.83, avg acc:0.0401%, last loss: 10.01
Train completion:57.69%, time:374 m:16 s, avg loss: 10.83, avg acc:0.0400%, last loss: 10.18
Train completion:57.82%, time:375 m:7 s, avg loss: 10.83, avg acc:0.0400%, last loss: 10.29
Train completion:57.95%, time:375 m:57 s, avg loss: 10.83, avg acc:0.0399%, last loss: 10.05
Train completion:58.08%, time:376 m:47 s, avg loss: 10.83, avg acc:0.0398%, last loss: 10.33
Train completion:58.21%, time:377 m:36 s, avg loss: 10.82, avg acc:0.0397%, last loss: 10.50
Train completion:58.35%, time:378 m:24 s, avg loss: 10.82, avg acc:0.0396%, last loss: 10.34
Train completion:58.48%, time:379 m:12 s, avg loss: 10.82, avg acc:0.0395%, last loss: 10.41
Train completion:58.61%, time:379 m:58 s, avg loss: 10.82, avg acc:0.0394%, last loss: 10.22
Train completion:58.74%, time:380 m:49 s, avg loss: 10.82, avg acc:0.0393%, last loss: 9.89
Train completion:58.87%, time:381 m:35 s, avg loss: 10.82, avg acc:0.0392%, last loss: 10.23
Train completion:59.01%, time:382 m:24 s, avg loss: 10.82, avg acc:0.0391%, last loss: 10.45
Train completion:59.14%, time:383 m:17 s, avg loss: 10.81, avg acc:0.0391%, last loss: 9.85
Train completion:59.27%, time:384 m:10 s, avg loss: 10.81, avg acc:0.0390%, last loss: 10.12
Train completion:59.40%, time:385 m:2 s, avg loss: 10.81, avg acc:0.0389%, last loss: 10.01
Train completion:59.53%, time:385 m:53 s, avg loss: 10.81, avg acc:0.0388%, last loss: 10.43
Train completion:59.67%, time:386 m:42 s, avg loss: 10.81, avg acc:0.0387%, last loss: 10.35
Train completion:59.80%, time:387 m:28 s, avg loss: 10.81, avg acc:0.0386%, last loss: 10.26
Train completion:59.93%, time:388 m:17 s, avg loss: 10.81, avg acc:0.0385%, last loss: 10.20
Train completion:60.06%, time:389 m:7 s, avg loss: 10.81, avg acc:0.0385%, last loss: 10.40
Train completion:60.19%, time:389 m:59 s, avg loss: 10.80, avg acc:0.0384%, last loss: 10.16
Train completion:60.33%, time:390 m:47 s, avg loss: 10.80, avg acc:0.0383%, last loss: 10.18
Train completion:60.46%, time:391 m:29 s, avg loss: 10.80, avg acc:0.0382%, last loss: 10.34
Train completion:60.59%, time:392 m:17 s, avg loss: 10.80, avg acc:0.0381%, last loss: 10.30
Train completion:60.72%, time:393 m:11 s, avg loss: 10.80, avg acc:0.0380%, last loss: 10.39
Train completion:60.85%, time:394 m:3 s, avg loss: 10.80, avg acc:0.0380%, last loss: 10.39
Train completion:60.99%, time:394 m:55 s, avg loss: 10.80, avg acc:0.0379%, last loss: 10.27
Train completion:61.12%, time:395 m:45 s, avg loss: 10.80, avg acc:0.0378%, last loss: 10.29
Train completion:61.25%, time:396 m:34 s, avg loss: 10.80, avg acc:0.0377%, last loss: 10.32
Train completion:61.38%, time:397 m:24 s, avg loss: 10.79, avg acc:0.0383%, last loss: 10.38
Train completion:61.51%, time:398 m:14 s, avg loss: 10.79, avg acc:0.0382%, last loss: 10.21
Train completion:61.65%, time:399 m:2 s, avg loss: 10.79, avg acc:0.0381%, last loss: 10.22
Train completion:61.78%, time:399 m:54 s, avg loss: 10.79, avg acc:0.0381%, last loss: 10.22
Train completion:61.91%, time:400 m:46 s, avg loss: 10.79, avg acc:0.0380%, last loss: 10.24
Train completion:62.04%, time:401 m:34 s, avg loss: 10.79, avg acc:0.0379%, last loss: 10.05
Train completion:62.17%, time:402 m:19 s, avg loss: 10.79, avg acc:0.0378%, last loss: 10.48
Train completion:62.31%, time:403 m:0 s, avg loss: 10.79, avg acc:0.0377%, last loss: 10.06
Train completion:62.44%, time:403 m:39 s, avg loss: 10.78, avg acc:0.0377%, last loss: 10.12
Train completion:62.57%, time:404 m:20 s, avg loss: 10.78, avg acc:0.0376%, last loss: 10.16
Train completion:62.70%, time:404 m:59 s, avg loss: 10.78, avg acc:0.0375%, last loss: 10.32
Train completion:62.83%, time:405 m:40 s, avg loss: 10.78, avg acc:0.0374%, last loss: 10.27
Train completion:62.97%, time:406 m:18 s, avg loss: 10.78, avg acc:0.0373%, last loss: 10.05
Train completion:63.10%, time:406 m:58 s, avg loss: 10.78, avg acc:0.0373%, last loss: 10.03
Train completion:63.23%, time:407 m:37 s, avg loss: 10.78, avg acc:0.0372%, last loss: 10.08
Train completion:63.36%, time:408 m:15 s, avg loss: 10.78, avg acc:0.0371%, last loss: 10.24
Train completion:63.49%, time:408 m:55 s, avg loss: 10.77, avg acc:0.0370%, last loss: 10.20
Train completion:63.63%, time:409 m:36 s, avg loss: 10.77, avg acc:0.0370%, last loss: 10.19
Train completion:63.76%, time:410 m:18 s, avg loss: 10.77, avg acc:0.0369%, last loss: 10.32
Train completion:63.89%, time:410 m:59 s, avg loss: 10.77, avg acc:0.0368%, last loss: 10.14
Train completion:64.02%, time:411 m:41 s, avg loss: 10.77, avg acc:0.0367%, last loss: 10.21
Train completion:64.15%, time:412 m:23 s, avg loss: 10.77, avg acc:0.0367%, last loss: 10.03
Train completion:64.29%, time:413 m:2 s, avg loss: 10.77, avg acc:0.0366%, last loss: 10.27
Train completion:64.42%, time:413 m:44 s, avg loss: 10.77, avg acc:0.0365%, last loss: 10.03
Train completion:64.55%, time:414 m:23 s, avg loss: 10.76, avg acc:0.0364%, last loss: 10.17
Train completion:64.68%, time:415 m:2 s, avg loss: 10.76, avg acc:0.0364%, last loss: 10.24
Train completion:64.81%, time:415 m:44 s, avg loss: 10.76, avg acc:0.0363%, last loss: 10.28
Train completion:64.95%, time:416 m:27 s, avg loss: 10.76, avg acc:0.0362%, last loss: 10.01
Train completion:65.08%, time:417 m:8 s, avg loss: 10.76, avg acc:0.0361%, last loss: 10.28
Train completion:65.21%, time:417 m:50 s, avg loss: 10.76, avg acc:0.0361%, last loss: 10.10
Train completion:65.34%, time:418 m:30 s, avg loss: 10.76, avg acc:0.0360%, last loss: 10.14
Train completion:65.47%, time:419 m:10 s, avg loss: 10.76, avg acc:0.0359%, last loss: 10.26
Train completion:65.61%, time:419 m:50 s, avg loss: 10.75, avg acc:0.0358%, last loss: 10.07
Train completion:65.74%, time:420 m:31 s, avg loss: 10.75, avg acc:0.0358%, last loss: 10.24
Train completion:65.87%, time:421 m:10 s, avg loss: 10.75, avg acc:0.0357%, last loss: 10.03
Train completion:66.00%, time:421 m:49 s, avg loss: 10.75, avg acc:0.0356%, last loss: 10.18
Train completion:66.13%, time:422 m:28 s, avg loss: 10.75, avg acc:0.0356%, last loss: 10.21
Train completion:66.27%, time:423 m:9 s, avg loss: 10.75, avg acc:0.0355%, last loss: 10.38
Train completion:66.40%, time:423 m:49 s, avg loss: 10.75, avg acc:0.0354%, last loss: 10.20
Train completion:66.53%, time:424 m:27 s, avg loss: 10.75, avg acc:0.0353%, last loss: 10.03
Train completion:66.66%, time:425 m:6 s, avg loss: 10.75, avg acc:0.0353%, last loss: 9.93
Train completion:66.79%, time:425 m:46 s, avg loss: 10.74, avg acc:0.0352%, last loss: 10.37
Train completion:66.93%, time:426 m:24 s, avg loss: 10.74, avg acc:0.0351%, last loss: 10.47
Train completion:67.06%, time:427 m:5 s, avg loss: 10.74, avg acc:0.0351%, last loss: 10.07
Train completion:67.19%, time:427 m:46 s, avg loss: 10.74, avg acc:0.0350%, last loss: 10.24
Train completion:67.32%, time:428 m:27 s, avg loss: 10.74, avg acc:0.0349%, last loss: 10.19
Train completion:67.45%, time:429 m:9 s, avg loss: 10.74, avg acc:0.0349%, last loss: 10.35
Train completion:67.59%, time:429 m:48 s, avg loss: 10.74, avg acc:0.0348%, last loss: 10.07
Train completion:67.72%, time:430 m:29 s, avg loss: 10.74, avg acc:0.0347%, last loss: 10.20
Train completion:67.85%, time:431 m:10 s, avg loss: 10.74, avg acc:0.0347%, last loss: 10.53
Train completion:67.98%, time:431 m:50 s, avg loss: 10.73, avg acc:0.0346%, last loss: 10.22
Train completion:68.11%, time:432 m:31 s, avg loss: 10.73, avg acc:0.0345%, last loss: 10.12
Train completion:68.25%, time:433 m:12 s, avg loss: 10.73, avg acc:0.0345%, last loss: 10.28
Train completion:68.38%, time:433 m:54 s, avg loss: 10.73, avg acc:0.0344%, last loss: 10.11
Train completion:68.51%, time:434 m:37 s, avg loss: 10.73, avg acc:0.0343%, last loss: 10.06
Train completion:68.64%, time:435 m:19 s, avg loss: 10.73, avg acc:0.0343%, last loss: 10.21
Train completion:68.77%, time:436 m:2 s, avg loss: 10.73, avg acc:0.0342%, last loss: 10.45
Train completion:68.91%, time:436 m:46 s, avg loss: 10.73, avg acc:0.0341%, last loss: 10.30
Train completion:69.04%, time:437 m:28 s, avg loss: 10.73, avg acc:0.0341%, last loss: 10.29
Train completion:69.17%, time:438 m:11 s, avg loss: 10.73, avg acc:0.0340%, last loss: 10.12
Train completion:69.30%, time:438 m:54 s, avg loss: 10.72, avg acc:0.0339%, last loss: 10.29
Train completion:69.43%, time:439 m:38 s, avg loss: 10.72, avg acc:0.0339%, last loss: 10.05
Train completion:69.57%, time:440 m:22 s, avg loss: 10.72, avg acc:0.0338%, last loss: 10.16
Train completion:69.70%, time:441 m:5 s, avg loss: 10.72, avg acc:0.0337%, last loss: 10.29
Train completion:69.83%, time:441 m:47 s, avg loss: 10.72, avg acc:0.0337%, last loss: 10.23
Train completion:69.96%, time:442 m:31 s, avg loss: 10.72, avg acc:0.0336%, last loss: 10.03
Train completion:70.09%, time:443 m:13 s, avg loss: 10.72, avg acc:0.0335%, last loss: 10.04
Train completion:70.23%, time:443 m:53 s, avg loss: 10.72, avg acc:0.0335%, last loss: 10.08
Train completion:70.36%, time:444 m:33 s, avg loss: 10.72, avg acc:0.0334%, last loss: 10.22
Train completion:70.49%, time:445 m:12 s, avg loss: 10.72, avg acc:0.0334%, last loss: 10.16
Train completion:70.62%, time:445 m:53 s, avg loss: 10.71, avg acc:0.0333%, last loss: 10.40
Train completion:70.75%, time:446 m:34 s, avg loss: 10.71, avg acc:0.0332%, last loss: 10.17
Train completion:70.89%, time:447 m:16 s, avg loss: 10.71, avg acc:0.0332%, last loss: 10.18
Train completion:71.02%, time:447 m:58 s, avg loss: 10.71, avg acc:0.0331%, last loss: 10.24
Train completion:71.15%, time:448 m:39 s, avg loss: 10.71, avg acc:0.0330%, last loss: 10.10
Train completion:71.28%, time:449 m:21 s, avg loss: 10.71, avg acc:0.0330%, last loss: 10.12
Train completion:71.41%, time:450 m:4 s, avg loss: 10.71, avg acc:0.0329%, last loss: 10.17
Train completion:71.55%, time:450 m:45 s, avg loss: 10.71, avg acc:0.0329%, last loss: 9.98
Train completion:71.68%, time:451 m:28 s, avg loss: 10.71, avg acc:0.0328%, last loss: 10.26
Train completion:71.81%, time:452 m:9 s, avg loss: 10.71, avg acc:0.0327%, last loss: 10.57
Train completion:71.94%, time:452 m:50 s, avg loss: 10.70, avg acc:0.0327%, last loss: 10.04
Train completion:72.07%, time:453 m:31 s, avg loss: 10.70, avg acc:0.0326%, last loss: 10.41
Train completion:72.21%, time:454 m:13 s, avg loss: 10.70, avg acc:0.0326%, last loss: 10.10
Train completion:72.34%, time:454 m:56 s, avg loss: 10.70, avg acc:0.0473%, last loss: 10.10
Train completion:72.47%, time:455 m:38 s, avg loss: 10.70, avg acc:0.0472%, last loss: 10.18
Train completion:72.60%, time:456 m:22 s, avg loss: 10.70, avg acc:0.0472%, last loss: 10.22
Train completion:72.73%, time:457 m:10 s, avg loss: 10.70, avg acc:0.0471%, last loss: 10.21
Train completion:72.87%, time:458 m:1 s, avg loss: 10.70, avg acc:0.0470%, last loss: 10.22
