Similar to ViTm_ImplicitAttn3_Block in performance probably.

----------------------------------------------------------------------------------------------------
Training for epoch 1/25 started
----------------------------------------------------------------------------------------------------
Train completion:0.13%, time:0 m:32 s, avg loss: 12.37, avg acc:0.0000%, last loss: 12.24
Train completion:36.43%, time:172 m:24 s, avg loss: 11.15, avg acc:0.0362%, last loss: 10.75
Train completion:36.56%, time:172 m:59 s, avg loss: 11.15, avg acc:0.0361%, last loss: 10.43
Train completion:36.70%, time:173 m:36 s, avg loss: 11.15, avg acc:0.0360%, last loss: 10.47
Train completion:36.83%, time:174 m:13 s, avg loss: 11.15, avg acc:0.0358%, last loss: 10.39
Train completion:36.96%, time:174 m:49 s, avg loss: 11.14, avg acc:0.0357%, last loss: 10.32
Train completion:37.09%, time:175 m:25 s, avg loss: 11.14, avg acc:0.0356%, last loss: 10.61
Train completion:37.22%, time:176 m:2 s, avg loss: 11.14, avg acc:0.0355%, last loss: 10.77
Train completion:37.36%, time:176 m:39 s, avg loss: 11.14, avg acc:0.0353%, last loss: 10.57
Train completion:37.49%, time:177 m:16 s, avg loss: 11.13, avg acc:0.0352%, last loss: 10.52
Train completion:37.62%, time:177 m:54 s, avg loss: 11.13, avg acc:0.0351%, last loss: 10.31
Train completion:37.75%, time:178 m:34 s, avg loss: 11.13, avg acc:0.0350%, last loss: 10.27
Train completion:37.88%, time:179 m:14 s, avg loss: 11.13, avg acc:0.0348%, last loss: 10.54
Train completion:38.02%, time:179 m:53 s, avg loss: 11.12, avg acc:0.0347%, last loss: 10.29
Train completion:38.15%, time:180 m:32 s, avg loss: 11.12, avg acc:0.0346%, last loss: 10.29
Train completion:38.28%, time:181 m:12 s, avg loss: 11.12, avg acc:0.0345%, last loss: 10.39
Train completion:38.41%, time:181 m:50 s, avg loss: 11.12, avg acc:0.0344%, last loss: 10.59
Train completion:38.54%, time:182 m:26 s, avg loss: 11.11, avg acc:0.0342%, last loss: 10.47
Train completion:38.68%, time:183 m:3 s, avg loss: 11.11, avg acc:0.0341%, last loss: 10.50
Train completion:38.81%, time:183 m:39 s, avg loss: 11.11, avg acc:0.0340%, last loss: 10.49
Train completion:38.94%, time:184 m:16 s, avg loss: 11.11, avg acc:0.0339%, last loss: 10.61
Train completion:39.07%, time:184 m:58 s, avg loss: 11.11, avg acc:0.0338%, last loss: 10.58
Train completion:39.21%, time:185 m:38 s, avg loss: 11.10, avg acc:0.0337%, last loss: 10.51
Train completion:39.34%, time:186 m:19 s, avg loss: 11.10, avg acc:0.0336%, last loss: 10.29
Train completion:39.47%, time:186 m:59 s, avg loss: 11.10, avg acc:0.0334%, last loss: 10.45
Train completion:39.60%, time:187 m:38 s, avg loss: 11.10, avg acc:0.0333%, last loss: 10.56
Train completion:39.73%, time:188 m:15 s, avg loss: 11.09, avg acc:0.0332%, last loss: 10.54
Train completion:39.87%, time:188 m:51 s, avg loss: 11.09, avg acc:0.0331%, last loss: 10.46
Train completion:40.00%, time:189 m:27 s, avg loss: 11.09, avg acc:0.0330%, last loss: 10.51
Train completion:40.13%, time:190 m:5 s, avg loss: 11.09, avg acc:0.0329%, last loss: 10.54
Train completion:40.26%, time:190 m:45 s, avg loss: 11.09, avg acc:0.0328%, last loss: 10.24
Train completion:40.39%, time:191 m:25 s, avg loss: 11.08, avg acc:0.0327%, last loss: 10.44
Train completion:40.53%, time:192 m:3 s, avg loss: 11.08, avg acc:0.0326%, last loss: 10.33
Train completion:40.66%, time:192 m:42 s, avg loss: 11.08, avg acc:0.0325%, last loss: 10.32
Train completion:40.79%, time:193 m:24 s, avg loss: 11.08, avg acc:0.0324%, last loss: 10.38
Train completion:40.92%, time:194 m:3 s, avg loss: 11.07, avg acc:0.0323%, last loss: 10.34
Train completion:41.05%, time:194 m:44 s, avg loss: 11.07, avg acc:0.0322%, last loss: 10.47
Train completion:41.19%, time:195 m:24 s, avg loss: 11.07, avg acc:0.0321%, last loss: 10.33
Train completion:41.32%, time:196 m:4 s, avg loss: 11.07, avg acc:0.0319%, last loss: 10.49
Train completion:41.45%, time:196 m:46 s, avg loss: 11.07, avg acc:0.0318%, last loss: 10.49
Train completion:41.58%, time:197 m:26 s, avg loss: 11.06, avg acc:0.0317%, last loss: 10.52
Train completion:41.71%, time:198 m:5 s, avg loss: 11.06, avg acc:0.0316%, last loss: 10.50
Train completion:41.85%, time:198 m:43 s, avg loss: 11.06, avg acc:0.0315%, last loss: 10.51
Train completion:41.98%, time:199 m:23 s, avg loss: 11.06, avg acc:0.0314%, last loss: 10.60
Train completion:42.11%, time:200 m:1 s, avg loss: 11.06, avg acc:0.0313%, last loss: 10.49
Train completion:42.24%, time:200 m:40 s, avg loss: 11.05, avg acc:0.0312%, last loss: 10.35
Train completion:42.37%, time:201 m:17 s, avg loss: 11.05, avg acc:0.0312%, last loss: 10.43
Train completion:42.51%, time:201 m:53 s, avg loss: 11.05, avg acc:0.0311%, last loss: 10.39
Train completion:42.64%, time:202 m:29 s, avg loss: 11.05, avg acc:0.0310%, last loss: 10.43
Train completion:42.77%, time:203 m:4 s, avg loss: 11.05, avg acc:0.0309%, last loss: 10.48
Train completion:42.90%, time:203 m:40 s, avg loss: 11.05, avg acc:0.0308%, last loss: 10.32
Train completion:43.03%, time:204 m:13 s, avg loss: 11.04, avg acc:0.0307%, last loss: 10.40
Train completion:43.17%, time:204 m:46 s, avg loss: 11.04, avg acc:0.0306%, last loss: 10.36
Train completion:43.30%, time:205 m:18 s, avg loss: 11.04, avg acc:0.0305%, last loss: 10.41
Train completion:43.43%, time:205 m:50 s, avg loss: 11.04, avg acc:0.0304%, last loss: 10.71
Train completion:43.56%, time:206 m:23 s, avg loss: 11.04, avg acc:0.0303%, last loss: 10.38
Train completion:43.69%, time:206 m:54 s, avg loss: 11.03, avg acc:0.0302%, last loss: 10.40
Train completion:43.83%, time:207 m:26 s, avg loss: 11.03, avg acc:0.0602%, last loss: 10.25
Train completion:43.96%, time:207 m:59 s, avg loss: 11.03, avg acc:0.0601%, last loss: 10.69
Train completion:44.09%, time:208 m:31 s, avg loss: 11.03, avg acc:0.0599%, last loss: 10.46
Train completion:44.22%, time:209 m:4 s, avg loss: 11.03, avg acc:0.0597%, last loss: 10.46
Train completion:44.35%, time:209 m:36 s, avg loss: 11.02, avg acc:0.0595%, last loss: 10.48
Train completion:44.49%, time:210 m:8 s, avg loss: 11.02, avg acc:0.0593%, last loss: 10.30
Train completion:44.62%, time:210 m:40 s, avg loss: 11.02, avg acc:0.0592%, last loss: 10.53
Train completion:44.75%, time:211 m:12 s, avg loss: 11.02, avg acc:0.0590%, last loss: 10.34
Train completion:44.88%, time:211 m:45 s, avg loss: 11.02, avg acc:0.0588%, last loss: 10.46
Train completion:45.01%, time:212 m:17 s, avg loss: 11.01, avg acc:0.0587%, last loss: 10.63
Train completion:45.15%, time:212 m:50 s, avg loss: 11.01, avg acc:0.0585%, last loss: 10.40
Train completion:45.28%, time:213 m:22 s, avg loss: 11.01, avg acc:0.0583%, last loss: 10.37
Train completion:45.41%, time:213 m:54 s, avg loss: 11.01, avg acc:0.0581%, last loss: 10.38
Train completion:45.54%, time:214 m:26 s, avg loss: 11.01, avg acc:0.0580%, last loss: 10.26
Train completion:45.67%, time:215 m:0 s, avg loss: 11.01, avg acc:0.0578%, last loss: 10.39
Train completion:45.81%, time:215 m:32 s, avg loss: 11.00, avg acc:0.0576%, last loss: 10.38
Train completion:45.94%, time:216 m:7 s, avg loss: 11.00, avg acc:0.0575%, last loss: 10.35
Train completion:46.07%, time:216 m:40 s, avg loss: 11.00, avg acc:0.0573%, last loss: 10.43
Train completion:46.20%, time:217 m:13 s, avg loss: 11.00, avg acc:0.0571%, last loss: 10.20
Train completion:46.33%, time:217 m:48 s, avg loss: 11.00, avg acc:0.0570%, last loss: 10.31
Train completion:46.47%, time:218 m:22 s, avg loss: 10.99, avg acc:0.0568%, last loss: 10.36
Train completion:46.60%, time:218 m:57 s, avg loss: 10.99, avg acc:0.0567%, last loss: 10.62
Train completion:46.73%, time:219 m:30 s, avg loss: 10.99, avg acc:0.0565%, last loss: 10.35
Train completion:46.86%, time:220 m:3 s, avg loss: 10.99, avg acc:0.0563%, last loss: 10.47
Train completion:46.99%, time:220 m:36 s, avg loss: 10.99, avg acc:0.0562%, last loss: 10.31
Train completion:47.13%, time:221 m:11 s, avg loss: 10.99, avg acc:0.0560%, last loss: 10.39
Train completion:47.26%, time:221 m:45 s, avg loss: 10.98, avg acc:0.0559%, last loss: 10.11
Train completion:47.39%, time:222 m:17 s, avg loss: 10.98, avg acc:0.0557%, last loss: 10.38
Train completion:47.52%, time:222 m:51 s, avg loss: 10.98, avg acc:0.0556%, last loss: 10.18
Train completion:47.65%, time:223 m:26 s, avg loss: 10.98, avg acc:0.0554%, last loss: 10.27
Train completion:47.79%, time:224 m:0 s, avg loss: 10.98, avg acc:0.0552%, last loss: 10.26
Train completion:47.92%, time:224 m:34 s, avg loss: 10.98, avg acc:0.0551%, last loss: 10.53
Train completion:48.05%, time:225 m:7 s, avg loss: 10.97, avg acc:0.0549%, last loss: 10.21
Train completion:48.18%, time:225 m:42 s, avg loss: 10.97, avg acc:0.0548%, last loss: 10.42
Train completion:48.31%, time:226 m:15 s, avg loss: 10.97, avg acc:0.0546%, last loss: 10.47
Train completion:48.45%, time:226 m:48 s, avg loss: 10.97, avg acc:0.0545%, last loss: 10.46
Train completion:48.58%, time:227 m:24 s, avg loss: 10.97, avg acc:0.0543%, last loss: 10.30
Train completion:48.71%, time:227 m:58 s, avg loss: 10.97, avg acc:0.0542%, last loss: 10.20
Train completion:48.84%, time:228 m:32 s, avg loss: 10.96, avg acc:0.0541%, last loss: 10.31
Train completion:48.97%, time:229 m:9 s, avg loss: 10.96, avg acc:0.0809%, last loss: 10.19
Train completion:49.11%, time:229 m:46 s, avg loss: 10.96, avg acc:0.0806%, last loss: 10.35
Train completion:49.24%, time:230 m:20 s, avg loss: 10.96, avg acc:0.0804%, last loss: 10.47
Train completion:49.37%, time:230 m:57 s, avg loss: 10.96, avg acc:0.0802%, last loss: 10.60
Train completion:49.50%, time:231 m:37 s, avg loss: 10.96, avg acc:0.0800%, last loss: 10.35
Train completion:49.63%, time:232 m:13 s, avg loss: 10.95, avg acc:0.0798%, last loss: 10.36
Train completion:49.77%, time:232 m:50 s, avg loss: 10.95, avg acc:0.0796%, last loss: 10.24
Train completion:49.90%, time:233 m:27 s, avg loss: 10.95, avg acc:0.0794%, last loss: 10.36
Train completion:50.03%, time:234 m:1 s, avg loss: 10.95, avg acc:0.0792%, last loss: 10.27
Train completion:50.16%, time:234 m:37 s, avg loss: 10.95, avg acc:0.0789%, last loss: 10.39
Train completion:50.29%, time:235 m:17 s, avg loss: 10.95, avg acc:0.0787%, last loss: 10.19
Train completion:50.43%, time:235 m:54 s, avg loss: 10.95, avg acc:0.0785%, last loss: 10.66
Train completion:50.56%, time:236 m:31 s, avg loss: 10.94, avg acc:0.0783%, last loss: 10.47
Train completion:50.69%, time:237 m:10 s, avg loss: 10.94, avg acc:0.0781%, last loss: 10.24
Train completion:50.82%, time:237 m:44 s, avg loss: 10.94, avg acc:0.0779%, last loss: 10.34
Train completion:50.95%, time:238 m:18 s, avg loss: 10.94, avg acc:0.0777%, last loss: 10.34
Train completion:51.09%, time:238 m:51 s, avg loss: 10.94, avg acc:0.0775%, last loss: 10.22
Train completion:51.22%, time:239 m:24 s, avg loss: 10.94, avg acc:0.1007%, last loss: 10.21
Train completion:51.35%, time:239 m:57 s, avg loss: 10.93, avg acc:0.1004%, last loss: 10.47
Train completion:51.48%, time:240 m:30 s, avg loss: 10.93, avg acc:0.1002%, last loss: 10.32
Train completion:51.61%, time:241 m:4 s, avg loss: 10.93, avg acc:0.0999%, last loss: 10.51
Train completion:51.75%, time:241 m:37 s, avg loss: 10.93, avg acc:0.0996%, last loss: 10.37
Train completion:51.88%, time:242 m:9 s, avg loss: 10.93, avg acc:0.0994%, last loss: 10.27
Train completion:52.01%, time:242 m:42 s, avg loss: 10.93, avg acc:0.0991%, last loss: 10.45
Train completion:52.14%, time:243 m:12 s, avg loss: 10.93, avg acc:0.0989%, last loss: 10.74
Train completion:52.27%, time:243 m:44 s, avg loss: 10.92, avg acc:0.0986%, last loss: 10.34
Train completion:52.41%, time:244 m:17 s, avg loss: 10.92, avg acc:0.0984%, last loss: 10.50
Train completion:52.54%, time:244 m:51 s, avg loss: 10.92, avg acc:0.0981%, last loss: 10.16
Train completion:52.67%, time:245 m:23 s, avg loss: 10.92, avg acc:0.0979%, last loss: 10.41
Train completion:52.80%, time:245 m:57 s, avg loss: 10.92, avg acc:0.0977%, last loss: 10.17
Train completion:52.93%, time:246 m:29 s, avg loss: 10.92, avg acc:0.0974%, last loss: 10.44
Train completion:53.07%, time:247 m:0 s, avg loss: 10.92, avg acc:0.0972%, last loss: 10.21
Train completion:53.20%, time:247 m:32 s, avg loss: 10.91, avg acc:0.0969%, last loss: 10.34
Train completion:53.33%, time:248 m:4 s, avg loss: 10.91, avg acc:0.0967%, last loss: 10.17
Train completion:53.46%, time:248 m:37 s, avg loss: 10.91, avg acc:0.0965%, last loss: 10.35
Train completion:53.59%, time:249 m:10 s, avg loss: 10.91, avg acc:0.0962%, last loss: 10.36
Train completion:53.73%, time:249 m:44 s, avg loss: 10.91, avg acc:0.0960%, last loss: 10.22
Train completion:53.86%, time:250 m:20 s, avg loss: 10.91, avg acc:0.0957%, last loss: 10.29
Train completion:53.99%, time:250 m:55 s, avg loss: 10.91, avg acc:0.0955%, last loss: 10.28
Train completion:54.12%, time:251 m:29 s, avg loss: 10.91, avg acc:0.0953%, last loss: 10.38
Train completion:54.25%, time:252 m:4 s, avg loss: 10.90, avg acc:0.0950%, last loss: 10.39
Train completion:54.39%, time:252 m:38 s, avg loss: 10.90, avg acc:0.0948%, last loss: 10.28
Train completion:54.52%, time:253 m:11 s, avg loss: 10.90, avg acc:0.0946%, last loss: 10.23
Train completion:54.65%, time:253 m:46 s, avg loss: 10.90, avg acc:0.0944%, last loss: 10.53
Train completion:54.78%, time:254 m:20 s, avg loss: 10.90, avg acc:0.0941%, last loss: 10.28
Train completion:54.91%, time:254 m:55 s, avg loss: 10.90, avg acc:0.0939%, last loss: 10.17
Train completion:55.05%, time:255 m:29 s, avg loss: 10.90, avg acc:0.0937%, last loss: 10.18
Train completion:55.18%, time:256 m:3 s, avg loss: 10.89, avg acc:0.0935%, last loss: 10.50
Train completion:55.31%, time:256 m:35 s, avg loss: 10.89, avg acc:0.0932%, last loss: 10.38
Train completion:55.44%, time:257 m:10 s, avg loss: 10.89, avg acc:0.0930%, last loss: 10.27
Train completion:55.57%, time:257 m:44 s, avg loss: 10.89, avg acc:0.0928%, last loss: 10.23
Train completion:55.71%, time:258 m:18 s, avg loss: 10.89, avg acc:0.0926%, last loss: 10.24
Train completion:55.84%, time:258 m:52 s, avg loss: 10.89, avg acc:0.0923%, last loss: 10.36
Train completion:55.97%, time:259 m:26 s, avg loss: 10.89, avg acc:0.0921%, last loss: 10.43
Train completion:56.10%, time:260 m:0 s, avg loss: 10.88, avg acc:0.0919%, last loss: 10.09
Train completion:56.23%, time:260 m:38 s, avg loss: 10.88, avg acc:0.0917%, last loss: 10.32
Train completion:56.37%, time:261 m:12 s, avg loss: 10.88, avg acc:0.0915%, last loss: 10.25
Train completion:56.50%, time:261 m:46 s, avg loss: 10.88, avg acc:0.0913%, last loss: 10.42
Train completion:56.63%, time:262 m:19 s, avg loss: 10.88, avg acc:0.0911%, last loss: 10.25
Train completion:56.76%, time:262 m:54 s, avg loss: 10.88, avg acc:0.0908%, last loss: 10.44
Train completion:56.89%, time:263 m:27 s, avg loss: 10.88, avg acc:0.0906%, last loss: 10.33
Train completion:57.03%, time:264 m:1 s, avg loss: 10.88, avg acc:0.0904%, last loss: 10.46
Train completion:57.16%, time:264 m:34 s, avg loss: 10.87, avg acc:0.0902%, last loss: 10.24
Train completion:57.29%, time:265 m:8 s, avg loss: 10.87, avg acc:0.0900%, last loss: 10.47
Train completion:57.42%, time:265 m:41 s, avg loss: 10.87, avg acc:0.0898%, last loss: 10.31
Train completion:57.55%, time:266 m:13 s, avg loss: 10.87, avg acc:0.0896%, last loss: 10.45
Train completion:57.69%, time:266 m:46 s, avg loss: 10.87, avg acc:0.0894%, last loss: 10.36
Train completion:57.82%, time:267 m:18 s, avg loss: 10.87, avg acc:0.0892%, last loss: 10.27
Train completion:57.95%, time:267 m:52 s, avg loss: 10.87, avg acc:0.0890%, last loss: 10.30
Train completion:58.08%, time:268 m:26 s, avg loss: 10.87, avg acc:0.0888%, last loss: 10.39
Train completion:58.21%, time:269 m:0 s, avg loss: 10.87, avg acc:0.0886%, last loss: 10.51
Train completion:58.35%, time:269 m:32 s, avg loss: 10.86, avg acc:0.0884%, last loss: 10.15
Train completion:58.48%, time:270 m:4 s, avg loss: 10.86, avg acc:0.0882%, last loss: 10.32
Train completion:58.61%, time:270 m:37 s, avg loss: 10.86, avg acc:0.0880%, last loss: 10.39
Train completion:58.74%, time:271 m:10 s, avg loss: 10.86, avg acc:0.0878%, last loss: 10.36
Train completion:58.87%, time:271 m:42 s, avg loss: 10.86, avg acc:0.0876%, last loss: 10.33
Train completion:59.01%, time:272 m:12 s, avg loss: 10.86, avg acc:0.0874%, last loss: 10.24
Train completion:59.14%, time:272 m:42 s, avg loss: 10.86, avg acc:0.0872%, last loss: 10.57
Train completion:59.27%, time:273 m:13 s, avg loss: 10.86, avg acc:0.0870%, last loss: 10.31
Train completion:59.40%, time:273 m:44 s, avg loss: 10.85, avg acc:0.0868%, last loss: 10.42
Train completion:59.53%, time:274 m:14 s, avg loss: 10.85, avg acc:0.0866%, last loss: 10.32
Train completion:59.67%, time:274 m:45 s, avg loss: 10.85, avg acc:0.0864%, last loss: 10.25
Train completion:59.80%, time:275 m:16 s, avg loss: 10.85, avg acc:0.0862%, last loss: 10.33
Train completion:59.93%, time:275 m:49 s, avg loss: 10.85, avg acc:0.0860%, last loss: 10.18
Train completion:60.06%, time:276 m:21 s, avg loss: 10.85, avg acc:0.0859%, last loss: 10.37
Train completion:60.19%, time:276 m:51 s, avg loss: 10.85, avg acc:0.0857%, last loss: 10.32
Train completion:60.33%, time:277 m:22 s, avg loss: 10.85, avg acc:0.0855%, last loss: 10.24
Train completion:60.46%, time:277 m:53 s, avg loss: 10.84, avg acc:0.0853%, last loss: 10.20
Train completion:60.59%, time:278 m:23 s, avg loss: 10.84, avg acc:0.0851%, last loss: 10.30
Train completion:60.72%, time:278 m:54 s, avg loss: 10.84, avg acc:0.0849%, last loss: 10.38
Train completion:60.85%, time:279 m:25 s, avg loss: 10.84, avg acc:0.0847%, last loss: 10.33
Train completion:60.99%, time:279 m:56 s, avg loss: 10.84, avg acc:0.0846%, last loss: 10.34
Train completion:61.12%, time:280 m:27 s, avg loss: 10.84, avg acc:0.0844%, last loss: 10.23
Train completion:61.25%, time:280 m:57 s, avg loss: 10.84, avg acc:0.0842%, last loss: 10.40
Train completion:61.38%, time:281 m:29 s, avg loss: 10.84, avg acc:0.0840%, last loss: 10.30
Train completion:61.51%, time:282 m:1 s, avg loss: 10.84, avg acc:0.0838%, last loss: 10.44
Train completion:61.65%, time:282 m:31 s, avg loss: 10.83, avg acc:0.0836%, last loss: 10.18
Train completion:61.78%, time:283 m:2 s, avg loss: 10.83, avg acc:0.1048%, last loss: 10.32
Train completion:61.91%, time:283 m:33 s, avg loss: 10.83, avg acc:0.1046%, last loss: 10.19
Train completion:62.04%, time:284 m:4 s, avg loss: 10.83, avg acc:0.1044%, last loss: 10.33
Train completion:62.17%, time:284 m:35 s, avg loss: 10.83, avg acc:0.1042%, last loss: 10.21
Train completion:62.31%, time:285 m:7 s, avg loss: 10.83, avg acc:0.1039%, last loss: 10.41
Train completion:62.44%, time:285 m:39 s, avg loss: 10.83, avg acc:0.1037%, last loss: 10.29
Train completion:62.57%, time:286 m:11 s, avg loss: 10.83, avg acc:0.1035%, last loss: 10.23
Train completion:62.70%, time:286 m:43 s, avg loss: 10.82, avg acc:0.1033%, last loss: 10.33
Train completion:62.83%, time:287 m:16 s, avg loss: 10.82, avg acc:0.1031%, last loss: 10.48
Train completion:62.97%, time:287 m:50 s, avg loss: 10.82, avg acc:0.1029%, last loss: 10.31
Train completion:63.10%, time:288 m:22 s, avg loss: 10.82, avg acc:0.1026%, last loss: 10.46
Train completion:63.23%, time:288 m:53 s, avg loss: 10.82, avg acc:0.1024%, last loss: 10.57
Train completion:63.36%, time:289 m:26 s, avg loss: 10.82, avg acc:0.1022%, last loss: 10.40
Train completion:63.49%, time:289 m:58 s, avg loss: 10.82, avg acc:0.1020%, last loss: 10.23
Train completion:63.63%, time:290 m:29 s, avg loss: 10.82, avg acc:0.1018%, last loss: 10.41
Train completion:63.76%, time:291 m:1 s, avg loss: 10.82, avg acc:0.1016%, last loss: 10.46
Train completion:63.89%, time:291 m:34 s, avg loss: 10.82, avg acc:0.1014%, last loss: 10.20
Train completion:64.02%, time:292 m:6 s, avg loss: 10.81, avg acc:0.1012%, last loss: 10.41
Train completion:64.15%, time:292 m:38 s, avg loss: 10.81, avg acc:0.1010%, last loss: 10.22
Train completion:64.29%, time:293 m:10 s, avg loss: 10.81, avg acc:0.1007%, last loss: 10.22
Train completion:64.42%, time:293 m:44 s, avg loss: 10.81, avg acc:0.1005%, last loss: 10.35
Train completion:64.55%, time:294 m:17 s, avg loss: 10.81, avg acc:0.1003%, last loss: 10.71
Train completion:64.68%, time:294 m:50 s, avg loss: 10.81, avg acc:0.1001%, last loss: 10.25
Train completion:64.81%, time:295 m:25 s, avg loss: 10.81, avg acc:0.0999%, last loss: 10.38
Train completion:64.95%, time:295 m:57 s, avg loss: 10.81, avg acc:0.0997%, last loss: 10.22
Train completion:65.08%, time:296 m:30 s, avg loss: 10.81, avg acc:0.0995%, last loss: 10.21
Train completion:65.21%, time:297 m:2 s, avg loss: 10.80, avg acc:0.0993%, last loss: 10.30
Train completion:65.34%, time:297 m:36 s, avg loss: 10.80, avg acc:0.0991%, last loss: 10.28
Train completion:65.47%, time:298 m:8 s, avg loss: 10.80, avg acc:0.0989%, last loss: 10.28
Train completion:65.61%, time:298 m:41 s, avg loss: 10.80, avg acc:0.0987%, last loss: 10.25
Train completion:65.74%, time:299 m:14 s, avg loss: 10.80, avg acc:0.0985%, last loss: 10.35
Train completion:65.87%, time:299 m:47 s, avg loss: 10.80, avg acc:0.0983%, last loss: 10.31
Train completion:66.00%, time:300 m:19 s, avg loss: 10.80, avg acc:0.0981%, last loss: 10.25
Train completion:66.13%, time:300 m:51 s, avg loss: 10.80, avg acc:0.0979%, last loss: 10.30
Train completion:66.27%, time:301 m:25 s, avg loss: 10.80, avg acc:0.0977%, last loss: 10.28
Train completion:66.40%, time:301 m:58 s, avg loss: 10.80, avg acc:0.0975%, last loss: 10.24
Train completion:66.53%, time:302 m:32 s, avg loss: 10.79, avg acc:0.0973%, last loss: 10.38
Train completion:66.66%, time:303 m:7 s, avg loss: 10.79, avg acc:0.0972%, last loss: 10.29
Train completion:66.79%, time:303 m:39 s, avg loss: 10.79, avg acc:0.0970%, last loss: 10.43
Train completion:66.93%, time:304 m:10 s, avg loss: 10.79, avg acc:0.0968%, last loss: 10.42
Train completion:67.06%, time:304 m:40 s, avg loss: 10.79, avg acc:0.0966%, last loss: 10.37
Train completion:67.19%, time:305 m:13 s, avg loss: 10.79, avg acc:0.0964%, last loss: 10.28
Train completion:67.32%, time:305 m:43 s, avg loss: 10.79, avg acc:0.0962%, last loss: 10.33
Train completion:67.45%, time:306 m:14 s, avg loss: 10.79, avg acc:0.0960%, last loss: 10.14
Train completion:67.59%, time:306 m:44 s, avg loss: 10.79, avg acc:0.0958%, last loss: 10.28
Train completion:67.72%, time:307 m:16 s, avg loss: 10.79, avg acc:0.0956%, last loss: 10.40
Train completion:67.85%, time:307 m:48 s, avg loss: 10.78, avg acc:0.0955%, last loss: 10.22
Train completion:67.98%, time:308 m:20 s, avg loss: 10.78, avg acc:0.0953%, last loss: 10.44
Train completion:68.11%, time:308 m:53 s, avg loss: 10.78, avg acc:0.0951%, last loss: 10.31
Train completion:68.25%, time:309 m:23 s, avg loss: 10.78, avg acc:0.0949%, last loss: 10.29
Train completion:68.38%, time:309 m:54 s, avg loss: 10.78, avg acc:0.0947%, last loss: 10.18
Train completion:68.51%, time:310 m:25 s, avg loss: 10.78, avg acc:0.0945%, last loss: 10.22
Train completion:68.64%, time:310 m:57 s, avg loss: 10.78, avg acc:0.0944%, last loss: 10.38
Train completion:68.77%, time:311 m:28 s, avg loss: 10.78, avg acc:0.0942%, last loss: 10.19
Train completion:68.91%, time:312 m:0 s, avg loss: 10.78, avg acc:0.0940%, last loss: 10.29
Train completion:69.04%, time:312 m:32 s, avg loss: 10.78, avg acc:0.0938%, last loss: 10.31
Train completion:69.17%, time:313 m:3 s, avg loss: 10.77, avg acc:0.0936%, last loss: 10.33
Train completion:69.30%, time:313 m:34 s, avg loss: 10.77, avg acc:0.0935%, last loss: 10.25
Train completion:69.43%, time:314 m:4 s, avg loss: 10.77, avg acc:0.0933%, last loss: 10.27
Train completion:69.57%, time:314 m:37 s, avg loss: 10.77, avg acc:0.0931%, last loss: 10.47
Train completion:69.70%, time:315 m:9 s, avg loss: 10.77, avg acc:0.0929%, last loss: 10.16
Train completion:69.83%, time:315 m:41 s, avg loss: 10.77, avg acc:0.0927%, last loss: 10.19
Train completion:69.96%, time:316 m:13 s, avg loss: 10.77, avg acc:0.0926%, last loss: 10.48
Train completion:70.09%, time:316 m:44 s, avg loss: 10.77, avg acc:0.0924%, last loss: 10.20
Train completion:70.23%, time:317 m:16 s, avg loss: 10.77, avg acc:0.0922%, last loss: 10.29
Train completion:70.36%, time:317 m:49 s, avg loss: 10.77, avg acc:0.0920%, last loss: 10.30
Train completion:70.49%, time:318 m:21 s, avg loss: 10.77, avg acc:0.0919%, last loss: 10.48
Train completion:70.62%, time:318 m:53 s, avg loss: 10.76, avg acc:0.0917%, last loss: 10.18
Train completion:70.75%, time:319 m:26 s, avg loss: 10.76, avg acc:0.0915%, last loss: 10.25
Train completion:70.89%, time:319 m:57 s, avg loss: 10.76, avg acc:0.0914%, last loss: 10.25
Train completion:71.02%, time:320 m:30 s, avg loss: 10.76, avg acc:0.0912%, last loss: 10.32
Train completion:71.15%, time:321 m:3 s, avg loss: 10.76, avg acc:0.0910%, last loss: 10.29
Train completion:71.28%, time:321 m:37 s, avg loss: 10.76, avg acc:0.0909%, last loss: 10.45
Train completion:71.41%, time:322 m:10 s, avg loss: 10.76, avg acc:0.0907%, last loss: 10.15
Train completion:71.55%, time:322 m:42 s, avg loss: 10.76, avg acc:0.0905%, last loss: 10.16
Train completion:71.68%, time:323 m:14 s, avg loss: 10.76, avg acc:0.0904%, last loss: 10.22
Train completion:71.81%, time:323 m:48 s, avg loss: 10.76, avg acc:0.0902%, last loss: 10.27
Train completion:71.94%, time:324 m:20 s, avg loss: 10.76, avg acc:0.0900%, last loss: 10.25
Train completion:72.07%, time:324 m:53 s, avg loss: 10.76, avg acc:0.0899%, last loss: 10.21
Train completion:72.21%, time:325 m:24 s, avg loss: 10.75, avg acc:0.0897%, last loss: 10.28
Train completion:72.34%, time:325 m:56 s, avg loss: 10.75, avg acc:0.0895%, last loss: 10.27
Train completion:72.47%, time:326 m:27 s, avg loss: 10.75, avg acc:0.0894%, last loss: 10.25
Train completion:72.60%, time:327 m:2 s, avg loss: 10.75, avg acc:0.0892%, last loss: 10.30
Train completion:72.73%, time:327 m:36 s, avg loss: 10.75, avg acc:0.0890%, last loss: 10.20
Train completion:72.87%, time:328 m:9 s, avg loss: 10.75, avg acc:0.0889%, last loss: 10.26
